"statement.id","headline.id","resp.id","survey.id","contest","statemtrue","belief.orig","round","pr.true","pr.true.prev","news.source","pid.summ"
106,120,864,"2019",2,0,62,3,38,50,"Huanqiu",NA
106,120,865,"2019",4,1,0,5,0,NA,"Huanqiu",NA
106,120,869,"2019",3,0,3,2,97,97,"Huanqiu",NA
106,120,870,"2019",5,0,50,2,50,50,"Huanqiu",NA
106,120,872,"2019",2,1,42,2,42,42,"Huanqiu",NA
106,120,876,"2019",6,0,100,2,0,50,"Huanqiu",NA
106,120,877,"2019",3,1,23,2,23,23,"Huanqiu",NA
106,120,883,"2019",6,1,89,2,89,78,"Huanqiu",NA
106,120,889,"2019",6,1,0,3,0,100,"Huanqiu",NA
106,120,890,"2019",5,0,71,3,29,55,"Huanqiu",NA
106,120,894,"2019",6,1,86,3,86,86,"Huanqiu",NA
106,120,901,"2019",5,1,61,3,61,61,"Huanqiu",NA
106,120,908,"2019",6,0,1,2,99,71,"Huanqiu",NA
106,120,909,"2019",2,1,86,2,86,76,"Huanqiu",NA
106,120,910,"2019",5,0,51,2,49,68,"Huanqiu",NA
106,120,914,"2019",6,1,100,2,100,98,"Huanqiu",NA
106,120,916,"2019",6,0,39,2,61,50,"Huanqiu",NA
106,120,918,"2019",2,1,82,2,82,0,"Huanqiu",NA
106,120,920,"2019",2,1,80,2,80,64,"Huanqiu",NA
106,120,921,"2019",2,1,50,2,50,50,"Huanqiu",NA
106,120,923,"2019",3,0,91,2,9,9,"Huanqiu",NA
106,120,927,"2019",6,1,83,2,83,50,"Huanqiu",NA
106,120,929,"2019",2,0,69,3,31,44,"Huanqiu",NA
106,120,935,"2019",2,0,80,2,20,22,"Huanqiu",NA
106,120,936,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,939,"2019",5,1,71,3,71,71,"Huanqiu",NA
106,120,940,"2019",3,0,52,3,48,50,"Huanqiu",NA
106,120,944,"2019",3,0,0,3,100,100,"Huanqiu",NA
106,120,947,"2019",4,0,61,5,39,NA,"Huanqiu",NA
106,120,952,"2019",3,0,0,3,100,100,"Huanqiu",NA
106,120,954,"2019",5,1,100,2,100,100,"Huanqiu",NA
106,120,955,"2019",5,1,0,3,0,100,"Huanqiu",NA
106,120,959,"2019",3,1,0,3,0,0,"Huanqiu",NA
106,120,962,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,963,"2019",3,1,82,3,82,60,"Huanqiu",NA
106,120,965,"2019",5,0,1,3,99,8,"Huanqiu",NA
106,120,966,"2019",2,1,20,2,20,21,"Huanqiu",NA
106,120,967,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,972,"2019",5,1,91,3,91,88,"Huanqiu",NA
106,120,978,"2019",6,0,0,3,100,100,"Huanqiu",NA
106,120,980,"2019",5,0,23,2,77,77,"Huanqiu",NA
106,120,983,"2019",5,0,11,2,89,89,"Huanqiu",NA
106,120,984,"2019",5,1,80,3,80,71,"Huanqiu",NA
106,120,985,"2019",4,0,51,5,49,NA,"Huanqiu",NA
106,120,986,"2019",5,0,95,2,5,6,"Huanqiu",NA
106,120,991,"2019",6,0,29,2,71,44,"Huanqiu",NA
106,120,993,"2019",4,0,51,5,49,NA,"Huanqiu",NA
106,120,995,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,997,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,998,"2019",3,1,97,3,97,97,"Huanqiu",NA
106,120,1001,"2019",5,1,53,2,53,95,"Huanqiu",NA
106,120,1006,"2019",4,0,14,5,86,NA,"Huanqiu",NA
106,120,1008,"2019",2,0,65,2,35,63,"Huanqiu",NA
106,120,1010,"2019",3,1,71,3,71,16,"Huanqiu",NA
106,120,1015,"2019",3,1,98,2,98,98,"Huanqiu",NA
106,120,1021,"2019",3,0,82,2,18,14,"Huanqiu",NA
106,120,1023,"2019",3,0,93,3,7,89,"Huanqiu",NA
106,120,1024,"2019",4,0,5,5,95,NA,"Huanqiu",NA
106,120,1026,"2019",2,0,50,2,50,50,"Huanqiu",NA
106,120,1028,"2019",3,1,50,3,50,50,"Huanqiu",NA
106,120,1029,"2019",3,0,0,3,100,100,"Huanqiu",NA
106,120,1030,"2019",5,0,2,3,98,88,"Huanqiu",NA
106,120,1032,"2019",4,1,71,5,71,NA,"Huanqiu",NA
106,120,1033,"2019",6,1,51,3,51,51,"Huanqiu",NA
106,120,1037,"2019",6,0,50,2,50,48,"Huanqiu",NA
106,120,1038,"2019",3,0,100,3,0,50,"Huanqiu",NA
106,120,1039,"2019",3,1,92,2,92,81,"Huanqiu",NA
106,120,1040,"2019",2,0,83,3,17,22,"Huanqiu",NA
106,120,1042,"2019",3,1,2,3,2,50,"Huanqiu",NA
106,120,1046,"2019",5,0,36,2,64,64,"Huanqiu",NA
106,120,1050,"2019",5,1,66,3,66,66,"Huanqiu",NA
106,120,1052,"2019",2,1,18,2,18,90,"Huanqiu",NA
106,120,1056,"2019",6,1,100,2,100,100,"Huanqiu",NA
106,120,1059,"2019",2,1,64,2,64,64,"Huanqiu",NA
106,120,1060,"2019",2,1,100,3,100,100,"Huanqiu",NA
106,120,1063,"2019",6,0,52,2,48,49,"Huanqiu",NA
106,120,1065,"2019",5,1,100,3,100,100,"Huanqiu",NA
106,120,1072,"2019",4,0,98,5,2,NA,"Huanqiu",NA
106,120,1076,"2019",3,1,100,3,100,100,"Huanqiu",NA
106,120,1078,"2019",6,0,30,2,70,70,"Huanqiu",NA
106,120,1081,"2019",6,0,81,2,19,50,"Huanqiu",NA
106,120,1084,"2019",2,0,67,2,33,67,"Huanqiu",NA
106,120,1086,"2019",5,1,79,2,79,79,"Huanqiu",NA
106,120,1087,"2019",6,1,91,2,91,81,"Huanqiu",NA
106,120,1089,"2019",6,1,81,3,81,81,"Huanqiu",NA
106,120,1090,"2019",5,1,82,3,82,82,"Huanqiu",NA
106,120,1092,"2019",4,0,100,5,0,NA,"Huanqiu",NA
106,120,1093,"2019",5,0,19,3,81,79,"Huanqiu",NA
106,120,1095,"2019",6,0,58,2,42,47,"Huanqiu",NA
106,120,1100,"2019",4,1,12,5,12,NA,"Huanqiu",NA
106,120,1101,"2019",3,1,69,2,69,61,"Huanqiu",NA
106,120,1102,"2019",5,0,100,2,0,50,"Huanqiu",NA
106,120,1104,"2019",2,1,9,2,9,16,"Huanqiu",NA
106,120,1108,"2019",6,0,80,2,20,15,"Huanqiu",NA
106,120,1109,"2019",6,0,61,3,39,39,"Huanqiu",NA
106,120,1111,"2019",3,0,1,3,99,100,"Huanqiu",NA
106,120,1117,"2019",6,0,0,3,100,100,"Huanqiu",NA
106,120,1119,"2019",4,0,78,5,22,NA,"Huanqiu",NA
106,120,1122,"2019",5,1,92,2,92,83,"Huanqiu",NA
106,120,1123,"2019",3,0,0,3,100,99,"Huanqiu",NA
106,120,1125,"2019",3,1,77,3,77,82,"Huanqiu",NA
106,120,1133,"2019",6,0,77,2,23,23,"Huanqiu",NA
106,120,1136,"2019",4,1,81,5,81,NA,"Huanqiu",NA
106,120,1139,"2019",3,1,100,2,100,100,"Huanqiu",NA
106,120,1142,"2019",5,0,0,3,100,100,"Huanqiu",NA
106,120,1144,"2019",5,1,97,3,97,97,"Huanqiu",NA
106,120,1145,"2019",2,1,80,3,80,80,"Huanqiu",NA
106,120,1146,"2019",2,0,16,2,84,84,"Huanqiu",NA
106,120,1147,"2019",2,0,66,3,34,36,"Huanqiu",NA
106,120,1157,"2019",2,1,84,3,84,84,"Huanqiu",NA
106,120,1159,"2019",4,0,50,5,50,NA,"Huanqiu",NA
106,120,1160,"2019",6,0,79,3,21,17,"Huanqiu",NA
106,120,1162,"2019",2,0,70,3,30,25,"Huanqiu",NA
106,120,1164,"2019",5,0,78,3,22,18,"Huanqiu",NA
106,120,1165,"2019",6,1,76,3,76,80,"Huanqiu",NA
106,120,1168,"2019",5,1,67,2,67,19,"Huanqiu",NA
107,NA,2,"2017",4,0,NA,1,NA,NA,NA,NA
107,NA,3,"2017",1,0,NA,1,NA,NA,NA,NA
107,NA,3,"2017",1,0,NA,4,NA,NA,NA,NA
107,NA,3,"2017",1,0,NA,3,NA,NA,NA,NA
107,NA,3,"2017",1,0,NA,2,NA,NA,NA,NA
107,NA,4,"2017",5,1,NA,1,NA,NA,NA,NA
107,NA,5,"2017",5,0,NA,1,NA,NA,NA,NA
107,NA,6,"2017",3,0,0,1,100,NA,NA,NA
107,NA,7,"2017",6,1,50,1,50,NA,NA,NA
107,NA,8,"2017",1,1,99,2,99,99,NA,NA
107,NA,8,"2017",1,1,99,4,99,99,NA,NA
107,NA,8,"2017",1,1,99,1,99,NA,NA,NA
107,NA,8,"2017",1,1,99,3,99,99,NA,NA
107,NA,9,"2017",2,0,99,1,1,NA,NA,NA
107,NA,10,"2017",6,0,30,1,70,NA,NA,NA
107,NA,11,"2017",4,1,50,1,50,NA,NA,NA
107,NA,12,"2017",1,1,1,3,1,1,NA,NA
107,NA,12,"2017",1,1,99,4,99,1,NA,NA
107,NA,12,"2017",1,1,1,2,1,99,NA,NA
107,NA,12,"2017",1,1,99,1,99,NA,NA,NA
107,NA,13,"2017",4,1,90,1,90,NA,NA,NA
107,NA,14,"2017",2,1,1,1,1,NA,NA,NA
107,NA,15,"2017",5,0,99,1,1,NA,NA,NA
107,NA,16,"2017",5,1,99,1,99,NA,NA,NA
107,NA,17,"2017",5,1,99,1,99,NA,NA,NA
107,NA,18,"2017",2,0,99,1,1,NA,NA,NA
107,NA,19,"2017",2,1,99,1,99,NA,NA,NA
107,NA,20,"2017",6,1,1,1,1,NA,NA,NA
107,NA,21,"2017",6,0,50,1,50,NA,NA,NA
107,NA,22,"2017",4,0,10,1,90,NA,NA,NA
107,NA,23,"2017",5,1,99,1,99,NA,NA,NA
107,NA,24,"2017",2,0,90,1,10,NA,NA,NA
107,NA,25,"2017",3,0,99,1,1,NA,NA,NA
107,NA,26,"2017",4,1,30,1,30,NA,NA,NA
107,NA,27,"2017",5,1,80,1,80,NA,NA,NA
107,NA,28,"2017",4,1,99,1,99,NA,NA,NA
107,NA,29,"2017",5,0,NA,1,NA,NA,NA,NA
107,NA,30,"2017",6,NA,NA,1,NA,NA,NA,NA
107,NA,31,"2017",3,NA,NA,1,NA,NA,NA,NA
107,NA,32,"2017",1,0,NA,2,NA,NA,NA,NA
107,NA,32,"2017",1,0,NA,3,NA,NA,NA,NA
107,NA,32,"2017",1,0,NA,4,NA,NA,NA,NA
107,NA,32,"2017",1,0,NA,1,NA,NA,NA,NA
107,NA,33,"2017",1,1,90,1,90,NA,NA,NA
107,NA,33,"2017",1,1,90,3,90,90,NA,NA
107,NA,33,"2017",1,1,90,2,90,90,NA,NA
107,NA,33,"2017",1,1,90,4,90,90,NA,NA
107,NA,34,"2017",2,1,99,1,99,NA,NA,NA
107,NA,35,"2017",5,0,1,1,99,NA,NA,NA
107,NA,36,"2017",1,1,1,3,1,1,NA,NA
107,NA,36,"2017",1,1,60,4,60,1,NA,NA
107,NA,36,"2017",1,1,1,2,1,1,NA,NA
107,NA,36,"2017",1,1,1,1,1,NA,NA,NA
107,NA,37,"2017",4,0,50,1,50,NA,NA,NA
107,NA,38,"2017",4,0,99,1,1,NA,NA,NA
107,NA,39,"2017",6,1,30,1,30,NA,NA,NA
107,NA,40,"2017",2,1,2,1,2,NA,NA,NA
107,NA,41,"2017",1,1,22,4,22,22,NA,NA
107,NA,41,"2017",1,1,23,2,23,22,NA,NA
107,NA,41,"2017",1,1,22,1,22,NA,NA,NA
107,NA,41,"2017",1,1,22,3,22,23,NA,NA
107,NA,42,"2017",4,1,80,1,80,NA,NA,NA
107,NA,43,"2017",6,0,NA,1,NA,NA,NA,NA
107,NA,44,"2017",4,0,1,1,99,NA,NA,NA
107,NA,45,"2017",5,0,44,1,56,NA,NA,NA
107,NA,46,"2017",4,1,99,1,99,NA,NA,NA
107,NA,47,"2017",4,0,99,1,1,NA,NA,NA
107,NA,48,"2017",5,1,10,1,10,NA,NA,NA
107,NA,49,"2017",5,0,32,1,68,NA,NA,NA
107,NA,50,"2017",4,0,20,1,80,NA,NA,NA
107,NA,51,"2017",4,1,50,1,50,NA,NA,NA
107,NA,52,"2017",3,0,20,1,80,NA,NA,NA
107,NA,53,"2017",4,0,10,1,90,NA,NA,NA
107,NA,54,"2017",6,0,50,1,50,NA,NA,NA
107,NA,55,"2017",6,0,50,1,50,NA,NA,NA
107,NA,56,"2017",3,0,50,1,50,NA,NA,NA
107,NA,57,"2017",4,1,60,1,60,NA,NA,NA
107,NA,58,"2017",4,0,50,1,50,NA,NA,NA
107,NA,59,"2017",4,0,90,1,10,NA,NA,NA
107,NA,60,"2017",4,0,99,1,1,NA,NA,NA
107,NA,61,"2017",5,0,1,1,99,NA,NA,NA
107,NA,62,"2017",1,0,20,4,80,50,NA,NA
107,NA,62,"2017",1,0,50,1,50,NA,NA,NA
107,NA,62,"2017",1,0,50,3,50,50,NA,NA
107,NA,62,"2017",1,0,50,2,50,50,NA,NA
107,NA,63,"2017",4,0,1,1,99,NA,NA,NA
107,NA,64,"2017",5,1,1,1,1,NA,NA,NA
107,NA,65,"2017",5,0,95,1,5,NA,NA,NA
107,NA,66,"2017",1,1,60,3,60,60,NA,NA
107,NA,66,"2017",1,1,NA,1,NA,NA,NA,NA
107,NA,66,"2017",1,1,7,4,7,60,NA,NA
107,NA,66,"2017",1,1,60,2,60,NA,NA,NA
107,NA,67,"2017",2,1,99,1,99,NA,NA,NA
107,NA,68,"2017",4,1,1,1,1,NA,NA,NA
107,NA,69,"2017",6,1,99,1,99,NA,NA,NA
107,NA,70,"2017",6,1,90,1,90,NA,NA,NA
107,NA,71,"2017",3,1,50,1,50,NA,NA,NA
107,NA,72,"2017",1,1,1,1,1,NA,NA,NA
107,NA,72,"2017",1,1,99,4,99,99,NA,NA
107,NA,72,"2017",1,1,99,3,99,1,NA,NA
107,NA,72,"2017",1,1,1,2,1,1,NA,NA
107,NA,1169,"2017",4,1,1,1,1,NA,NA,NA
107,NA,1170,"2017",1,0,100,3,0,0,NA,NA
107,NA,1170,"2017",1,0,99,1,1,NA,NA,NA
107,NA,1170,"2017",1,0,100,2,0,1,NA,NA
107,NA,1170,"2017",1,0,100,4,0,0,NA,NA
107,NA,1171,"2017",2,1,0,1,0,NA,NA,NA
107,NA,1172,"2017",5,0,100,1,0,NA,NA,NA
107,NA,1173,"2017",1,0,50,4,50,50,NA,NA
107,NA,1173,"2017",1,0,90,1,10,NA,NA,NA
107,NA,1173,"2017",1,0,50,3,50,50,NA,NA
107,NA,1173,"2017",1,0,50,2,50,10,NA,NA
107,NA,1174,"2017",3,1,0,1,0,NA,NA,NA
107,NA,1175,"2017",2,0,50,1,50,NA,NA,NA
107,NA,1176,"2017",4,0,100,1,0,NA,NA,NA
107,NA,1177,"2017",6,0,99,1,1,NA,NA,NA
107,NA,1178,"2017",4,1,40,1,40,NA,NA,NA
107,NA,1179,"2017",6,1,20,1,20,NA,NA,NA
107,NA,1180,"2017",3,0,50,1,50,NA,NA,NA
107,NA,1181,"2017",5,1,50,1,50,NA,NA,NA
107,NA,1182,"2017",5,1,20,1,20,NA,NA,NA
107,NA,1183,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1184,"2017",1,1,99,1,99,NA,NA,NA
107,NA,1184,"2017",1,1,99,4,99,99,NA,NA
107,NA,1184,"2017",1,1,99,2,99,99,NA,NA
107,NA,1184,"2017",1,1,99,3,99,99,NA,NA
107,NA,1185,"2017",2,1,50,1,50,NA,NA,NA
107,NA,1186,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1187,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1188,"2017",1,1,100,4,100,95,NA,NA
107,NA,1188,"2017",1,1,50,1,50,NA,NA,NA
107,NA,1188,"2017",1,1,75,2,75,50,NA,NA
107,NA,1188,"2017",1,1,95,3,95,75,NA,NA
107,NA,1189,"2017",2,0,99,1,1,NA,NA,NA
107,NA,1190,"2017",6,0,30,1,70,NA,NA,NA
107,NA,1191,"2017",4,1,NA,1,NA,NA,NA,NA
107,NA,1192,"2017",5,1,50,1,50,NA,NA,NA
107,NA,1193,"2017",6,1,30,1,30,NA,NA,NA
107,NA,1194,"2017",4,0,80,1,20,NA,NA,NA
107,NA,1195,"2017",3,1,30,1,30,NA,NA,NA
107,NA,1196,"2017",2,1,99,1,99,NA,NA,NA
107,NA,1197,"2017",5,1,15,1,15,NA,NA,NA
107,NA,1198,"2017",2,1,20,1,20,NA,NA,NA
107,NA,1199,"2017",6,0,50,1,50,NA,NA,NA
107,NA,1200,"2017",1,0,50,1,50,NA,NA,NA
107,NA,1200,"2017",1,0,99,3,1,1,NA,NA
107,NA,1200,"2017",1,0,99,2,1,50,NA,NA
107,NA,1200,"2017",1,0,99,4,1,1,NA,NA
107,NA,1201,"2017",4,0,99,1,1,NA,NA,NA
107,NA,1202,"2017",6,1,1,1,1,NA,NA,NA
107,NA,1203,"2017",6,0,50,1,50,NA,NA,NA
107,NA,1204,"2017",1,0,1,4,99,30,NA,NA
107,NA,1204,"2017",1,0,50,1,50,NA,NA,NA
107,NA,1204,"2017",1,0,75,2,25,50,NA,NA
107,NA,1204,"2017",1,0,70,3,30,25,NA,NA
107,NA,1205,"2017",4,1,50,1,50,NA,NA,NA
107,NA,1206,"2017",3,1,40,1,40,NA,NA,NA
107,NA,1207,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1208,"2017",4,0,100,1,0,NA,NA,NA
107,NA,1209,"2017",5,0,100,1,0,NA,NA,NA
107,NA,1210,"2017",5,0,40,1,60,NA,NA,NA
107,NA,1211,"2017",3,1,40,1,40,NA,NA,NA
107,NA,1212,"2017",3,0,30,1,70,NA,NA,NA
107,NA,1213,"2017",3,1,40,1,40,NA,NA,NA
107,NA,1214,"2017",4,0,100,1,0,NA,NA,NA
107,NA,1215,"2017",5,0,20,1,80,NA,NA,NA
107,NA,1216,"2017",4,0,40,1,60,NA,NA,NA
107,NA,1217,"2017",6,0,99,1,1,NA,NA,NA
107,NA,1218,"2017",1,1,20,1,20,NA,NA,NA
107,NA,1218,"2017",1,1,15,4,15,20,NA,NA
107,NA,1218,"2017",1,1,20,3,20,20,NA,NA
107,NA,1218,"2017",1,1,20,2,20,20,NA,NA
107,NA,1219,"2017",5,1,11,1,11,NA,NA,NA
107,NA,1220,"2017",4,0,20,1,80,NA,NA,NA
107,NA,1221,"2017",6,1,20,1,20,NA,NA,NA
107,NA,1222,"2017",2,1,1,1,1,NA,NA,NA
107,NA,1223,"2017",6,1,14,1,14,NA,NA,NA
107,NA,1224,"2017",2,1,99,1,99,NA,NA,NA
107,NA,1225,"2017",4,1,99,1,99,NA,NA,NA
107,NA,1226,"2017",6,0,50,1,50,NA,NA,NA
107,NA,1227,"2017",3,0,50,1,50,NA,NA,NA
107,NA,1228,"2017",4,0,99,1,1,NA,NA,NA
107,NA,1229,"2017",5,0,50,1,50,NA,NA,NA
107,NA,1230,"2017",6,1,1,1,1,NA,NA,NA
107,NA,1231,"2017",5,0,50,1,50,NA,NA,NA
107,NA,1232,"2017",4,1,1,1,1,NA,NA,NA
107,NA,1233,"2017",2,1,1,1,1,NA,NA,NA
107,NA,1234,"2017",1,1,50,4,50,20,NA,NA
107,NA,1234,"2017",1,1,10,2,10,NA,NA,NA
107,NA,1234,"2017",1,1,NA,1,NA,NA,NA,NA
107,NA,1234,"2017",1,1,20,3,20,10,NA,NA
107,NA,1235,"2017",3,0,99,1,1,NA,NA,NA
107,NA,1236,"2017",2,1,50,1,50,NA,NA,NA
107,NA,1237,"2017",5,0,60,1,40,NA,NA,NA
107,NA,1238,"2017",2,1,90,1,90,NA,NA,NA
107,NA,1239,"2017",5,1,50,1,50,NA,NA,NA
107,NA,1240,"2017",4,0,1,1,99,NA,NA,NA
107,NA,1241,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1242,"2017",3,0,1,1,99,NA,NA,NA
107,NA,1243,"2017",4,1,70,1,70,NA,NA,NA
107,NA,1244,"2017",1,1,0,1,0,NA,NA,NA
107,NA,1244,"2017",1,1,50,3,50,50,NA,NA
107,NA,1244,"2017",1,1,50,4,50,50,NA,NA
107,NA,1244,"2017",1,1,50,2,50,0,NA,NA
107,NA,1245,"2017",3,1,50,1,50,NA,NA,NA
107,NA,1246,"2017",5,0,60,1,40,NA,NA,NA
107,NA,1247,"2017",6,0,50,1,50,NA,NA,NA
107,NA,1248,"2017",1,1,99,2,99,99,NA,NA
107,NA,1248,"2017",1,1,99,1,99,NA,NA,NA
107,NA,1248,"2017",1,1,99,3,99,99,NA,NA
107,NA,1248,"2017",1,1,99,4,99,99,NA,NA
107,NA,1249,"2017",3,1,99,1,99,NA,NA,NA
107,NA,1250,"2017",6,0,100,1,0,NA,NA,NA
107,NA,1251,"2017",2,0,NA,1,NA,NA,NA,NA
107,NA,1252,"2017",1,1,1,3,1,NA,NA,NA
107,NA,1252,"2017",1,1,NA,4,NA,1,NA,NA
107,NA,1252,"2017",1,1,NA,1,NA,NA,NA,NA
107,NA,1252,"2017",1,1,NA,2,NA,NA,NA,NA
107,NA,1253,"2017",2,0,99,1,1,NA,NA,NA
107,NA,1254,"2017",6,1,99,1,99,NA,NA,NA
107,NA,1255,"2017",2,1,NA,1,NA,NA,NA,NA
107,NA,1256,"2017",5,1,99,1,99,NA,NA,NA
107,NA,1257,"2017",1,0,99,2,1,NA,NA,NA
107,NA,1257,"2017",1,0,NA,1,NA,NA,NA,NA
107,NA,1257,"2017",1,0,99,3,1,1,NA,NA
107,NA,1257,"2017",1,0,99,4,1,1,NA,NA
107,NA,1258,"2017",1,0,1,4,99,99,NA,NA
107,NA,1258,"2017",1,0,1,3,99,1,NA,NA
107,NA,1258,"2017",1,0,99,1,1,NA,NA,NA
107,NA,1258,"2017",1,0,99,2,1,1,NA,NA
107,NA,1259,"2017",3,1,99,1,99,NA,NA,NA
107,NA,1260,"2017",1,1,99,1,99,NA,NA,NA
107,NA,1260,"2017",1,1,99,4,99,99,NA,NA
107,NA,1260,"2017",1,1,99,3,99,99,NA,NA
107,NA,1260,"2017",1,1,99,2,99,99,NA,NA
107,NA,1261,"2017",1,1,99,1,99,NA,NA,NA
107,NA,1261,"2017",1,1,99,2,99,99,NA,NA
107,NA,1261,"2017",1,1,99,4,99,99,NA,NA
107,NA,1261,"2017",1,1,99,3,99,99,NA,NA
107,NA,1262,"2017",4,1,50,1,50,NA,NA,NA
107,NA,1263,"2017",6,1,5,1,5,NA,NA,NA
107,NA,1264,"2017",3,1,100,1,100,NA,NA,NA
107,NA,1265,"2017",5,1,100,1,100,NA,NA,NA
107,NA,1266,"2017",1,1,67,2,67,25,NA,NA
107,NA,1266,"2017",1,1,25,1,25,NA,NA,NA
107,NA,1266,"2017",1,1,66,3,66,67,NA,NA
107,NA,1266,"2017",1,1,1,4,1,66,NA,NA
107,NA,1267,"2017",4,0,99,1,1,NA,NA,NA
107,NA,1268,"2017",2,1,0,1,0,NA,NA,NA
107,NA,1269,"2017",5,1,1,1,1,NA,NA,NA
107,NA,1270,"2017",3,0,50,1,50,NA,NA,NA
107,NA,1271,"2017",2,0,88,1,12,NA,NA,NA
107,NA,1272,"2017",4,1,99,1,99,NA,NA,NA
107,NA,1273,"2017",1,0,NA,4,NA,1,NA,NA
107,NA,1273,"2017",1,0,99,1,1,NA,NA,NA
107,NA,1273,"2017",1,0,99,3,1,1,NA,NA
107,NA,1273,"2017",1,0,99,2,1,1,NA,NA
107,NA,1274,"2017",6,1,NA,1,NA,NA,NA,NA
107,NA,1275,"2017",3,0,99,1,1,NA,NA,NA
107,NA,1276,"2017",5,1,1,1,1,NA,NA,NA
107,NA,1277,"2017",4,0,99,1,1,NA,NA,NA
107,NA,1278,"2017",1,1,99,4,99,99,NA,NA
107,NA,1278,"2017",1,1,99,3,99,99,NA,NA
107,NA,1278,"2017",1,1,99,2,99,99,NA,NA
107,NA,1278,"2017",1,1,99,1,99,NA,NA,NA
107,NA,1279,"2017",4,1,100,1,100,NA,NA,NA
107,NA,1280,"2017",5,0,50,1,50,NA,NA,NA
107,NA,1281,"2017",2,1,90,1,90,NA,NA,NA
107,NA,1282,"2017",3,1,80,1,80,NA,NA,NA
107,NA,1283,"2017",6,1,1,1,1,NA,NA,NA
107,NA,1284,"2017",4,1,99,1,99,NA,NA,NA
107,NA,1285,"2017",6,1,1,1,1,NA,NA,NA
107,NA,1286,"2017",5,0,1,1,99,NA,NA,NA
107,NA,1287,"2017",6,1,1,1,1,NA,NA,NA
107,NA,1288,"2017",2,1,50,1,50,NA,NA,NA
107,NA,1289,"2017",5,1,24,1,24,NA,NA,NA
107,NA,1290,"2017",3,0,0,1,100,NA,NA,NA
107,NA,1291,"2017",6,0,1,1,99,NA,NA,NA
107,NA,1292,"2017",6,0,99,1,1,NA,NA,NA
107,NA,1293,"2017",6,1,99,1,99,NA,NA,NA
107,NA,1294,"2017",4,0,1,1,99,NA,NA,NA
107,NA,1295,"2017",3,0,50,1,50,NA,NA,NA
107,NA,1296,"2017",3,1,66,1,66,NA,NA,NA
107,NA,1297,"2017",5,1,90,1,90,NA,NA,NA
107,NA,1298,"2017",1,1,80,3,80,50,NA,NA
107,NA,1298,"2017",1,1,50,2,50,7,NA,NA
107,NA,1298,"2017",1,1,50,4,50,80,NA,NA
107,NA,1298,"2017",1,1,7,1,7,NA,NA,NA
107,NA,1299,"2017",3,1,100,1,100,NA,NA,NA
107,NA,1300,"2017",2,0,100,1,0,NA,NA,NA
107,NA,1301,"2017",5,1,1,1,1,NA,NA,NA
107,NA,1302,"2017",1,0,99,1,1,NA,NA,NA
107,NA,1302,"2017",1,0,99,2,1,1,NA,NA
107,NA,1302,"2017",1,0,99,3,1,1,NA,NA
107,NA,1302,"2017",1,0,99,4,1,1,NA,NA
107,NA,1303,"2017",3,1,5,1,5,NA,NA,NA
107,NA,1304,"2017",5,1,1,1,1,NA,NA,NA
107,NA,1305,"2017",5,0,50,1,50,NA,NA,NA
107,NA,1306,"2017",1,1,99,3,99,99,NA,NA
107,NA,1306,"2017",1,1,99,2,99,NA,NA,NA
107,NA,1306,"2017",1,1,NA,1,NA,NA,NA,NA
107,NA,1306,"2017",1,1,NA,4,NA,99,NA,NA
107,NA,1307,"2017",1,1,45,4,45,NA,NA,NA
107,NA,1307,"2017",1,1,45,1,45,NA,NA,NA
107,NA,1307,"2017",1,1,NA,3,NA,46,NA,NA
107,NA,1308,"2017",5,0,99,1,1,NA,NA,NA
107,NA,1309,"2017",2,0,100,1,0,NA,NA,NA
107,NA,1310,"2017",1,0,NA,1,NA,NA,NA,NA
107,NA,1310,"2017",1,0,NA,2,NA,NA,NA,NA
107,NA,1310,"2017",1,0,99,3,1,NA,NA,NA
107,NA,1310,"2017",1,0,99,4,1,1,NA,NA
107,NA,1311,"2017",4,1,50,1,50,NA,NA,NA
107,NA,1313,"2017",6,1,40,1,40,NA,NA,NA
107,NA,1314,"2017",4,1,NA,1,NA,NA,NA,NA
107,NA,1315,"2017",5,0,99,1,1,NA,NA,NA
107,NA,1316,"2017",2,0,NA,1,NA,NA,NA,NA
107,NA,1317,"2017",6,1,50,1,50,NA,NA,NA
107,NA,1318,"2017",3,0,99,1,1,NA,NA,NA
107,NA,1319,"2017",1,1,NA,4,NA,NA,NA,NA
107,NA,1319,"2017",1,1,NA,3,NA,9,NA,NA
107,NA,1319,"2017",1,1,9,2,9,NA,NA,NA
107,NA,1319,"2017",1,1,NA,1,NA,NA,NA,NA
107,NA,1320,"2017",2,0,99,1,1,NA,NA,NA
107,NA,1321,"2017",4,1,50,1,50,NA,NA,NA
107,NA,1322,"2017",4,1,50,1,50,NA,NA,NA
107,NA,1323,"2017",1,1,1,4,1,1,NA,NA
107,NA,1323,"2017",1,1,99,2,99,99,NA,NA
