version,V200001,assign_reverse,V202549,V202550,V202551,V202552,V202553,V202554,V202555,V202556,V202557,V202558,V202559,V202560
ANES2020TimeSeries_20220210,430762,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,430847,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,4. Very
ANES2020TimeSeries_20220210,430861,Reverse,2. Russia did not try to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,2. A little
ANES2020TimeSeries_20220210,430878,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,430892,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,2. World temperatures have not risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,430915,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,430922,Forward,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,430939,Forward,1. Russia tried to interfere in the 2016 presidential election,2. A little,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,4. Very
ANES2020TimeSeries_20220210,430946,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,1. Not at all
ANES2020TimeSeries_20220210,430984,Forward,2. Russia did not try to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,430991,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,1. Not at all,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431017,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431031,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,1. Not at all,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,431055,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,2. World temperatures have not risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,431079,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431086,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431093,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,431116,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431123,Forward,2. Russia did not try to interfere in the 2016 presidential election,1. Not at all,2. Barack Obama's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431147,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431161,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431178,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431208,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,431222,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431239,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431253,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,431277,Reverse,2. Russia did not try to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,2. World temperatures have not risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,431314,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431345,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,431352,Forward,2. Russia did not try to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,2. World temperatures have not risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,431420,Reverse,2. Russia did not try to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,5. Extremely
ANES2020TimeSeries_20220210,431499,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,2. Barack Obama's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,2. World temperatures have not risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431505,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,1. Not at all
ANES2020TimeSeries_20220210,431512,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431536,Forward,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,431581,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431598,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,1. Not at all,1. Most scientific evidence shows childhood vaccines cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,431611,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431628,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431635,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431710,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431727,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,431734,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,1. Not at all,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,1. Not at all
ANES2020TimeSeries_20220210,431758,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,2. A little,1. Most scientific evidence shows childhood vaccines cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,4. Very
ANES2020TimeSeries_20220210,431765,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,1. Most scientific evidence shows childhood vaccines cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,431772,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,431789,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,1. Not at all,1. Most scientific evidence shows childhood vaccines cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,1. Not at all,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,1. Not at all
ANES2020TimeSeries_20220210,431796,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,431857,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,431901,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431918,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,431987,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432065,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,432119,Forward,1. Russia tried to interfere in the 2016 presidential election,1. Not at all,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432126,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432140,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,2. A little
ANES2020TimeSeries_20220210,432164,Reverse,2. Russia did not try to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,4. Very,1. Most scientific evidence shows childhood vaccines cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,5. Extremely
ANES2020TimeSeries_20220210,432225,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,432232,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432249,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,432263,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432294,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432300,Reverse,2. Russia did not try to interfere in the 2016 presidential election,2. A little,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,432317,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432386,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432393,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,432423,Reverse,2. Russia did not try to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,5. Extremely
ANES2020TimeSeries_20220210,432492,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432508,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432522,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432546,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,432553,Reverse,2. Russia did not try to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,432560,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432584,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432591,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432607,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432614,Reverse,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432713,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,432737,Reverse,,,,,,,,,,,,
